"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"X(!(p3))","ltl2tgba","ok",0,0.00929094,3,3,5,1,3,0,0,0,"HOA: v1 name: ""X!p3"" States: 3 Start: 1 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [!0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 --END--"
"X(!(p3))","ltl3tela","ok",0,0.00474575,3,3,5,0,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 1 ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{0}"" [t] 1 State: 1 ""{1}"" [!0] 2 State: 2 ""{}"" [t] 2 --END--"
"X(!(p3))","delag","ok",0,0.0259213,3,3,5,0,3,0,0,0,"HOA: v1 name: ""Automaton for X(!p3)"" States: 3 Start: 0 AP: 1 ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [t] 2 --END--"
"X(!(p3))","rabinizer4","ok",0,0.0259091,3,3,5,1,3,0,0,0,"HOA: v1 name: ""Automaton for X(!p3)"" States: 3 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 2 State: 2 [t] 2 --END--"
"G(!(p3))","ltl2tgba_det","ok",0,0.00973533,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G!p3"" States: 1 Start: 0 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
"G(!(p3))","ltl3tela_det","ok",0,0.00449602,1,1,1,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!0] 0 --END--"
"G(!(p3))","ltl2tgba","ok",0,0.00922293,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G!p3"" States: 1 Start: 0 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
"G(!(p3))","ltl3tela","ok",0,0.00473917,1,1,1,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!0] 0 --END--"
"G(!(p3))","delag","ok",0,0.025396,1,1,1,0,1,0,0,0,"HOA: v1 name: ""Automaton for G(!p3)"" States: 1 Start: 0 AP: 1 ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 0 --END--"
"G(!(p3))","rabinizer4","ok",0,0.0252501,1,1,1,1,1,0,0,0,"HOA: v1 name: ""Automaton for G(!p3)"" States: 1 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 0 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","ltl2tgba_det","ok",0,0.0107696,8,11,28,1,8,0,0,0,"HOA: v1 name: ""XX(X(!p0 | Xp2) xor (p0 M Xp0))"" States: 8 Start: 7 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 6 State: 1 [!0&1 | 0&!1] 6 State: 2 [0] 1 [!0] 6 State: 3 [0] 0 [!0] 6 State: 4 [!0] 2 [0] 3 State: 5 [t] 4 State: 6 {0} [t] 6 State: 7 [t] 5 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","ltl3tela_det","ok",0,0.0101498,8,11,28,1,8,0,0,0,"HOA: v1 States: 8 Start: 7 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 6 State: 1 [!0&1 | 0&!1] 6 State: 2 [0] 1 [!0] 6 State: 3 [0] 0 [!0] 6 State: 4 [!0] 2 [0] 3 State: 5 [t] 4 State: 6 {0} [t] 6 State: 7 [t] 5 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","ltl2tgba","ok",0,0.0122621,8,11,28,1,8,0,0,0,"HOA: v1 name: ""XX((X(!p0 | Xp2) & (!p0 W X!p0)) | ((p0 M Xp0) & X(p0 & X!p2)))"" States: 8 Start: 7 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 6 State: 1 [!0&1 | 0&!1] 6 State: 2 [0] 1 [!0] 6 State: 3 [0] 0 [!0] 6 State: 4 [!0] 2 [0] 3 State: 5 [t] 4 State: 6 {0} [t] 6 State: 7 [t] 5 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","ltl3tela","ok",0,0.0138915,8,11,28,1,8,0,0,0,"HOA: v1 States: 8 Start: 7 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 6 State: 1 [!0&1 | 0&!1] 6 State: 2 [0] 1 [!0] 6 State: 3 [0] 0 [!0] 6 State: 4 [!0] 2 [0] 3 State: 5 [t] 4 State: 6 {0} [t] 6 State: 7 [t] 5 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","delag","ok",0,0.0303671,8,11,28,1,8,0,0,0,"HOA: v1 name: ""Automaton for X(X(((X(((p0) & (X(!p2))))) <-> (((p0) M (X(p0)))))))"" States: 8 Start: 0 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0] 3 [0] 4 State: 3 [0] 5 [!0] 6 State: 4 [0] 7 [!0] 6 State: 5 [!0&1 | 0&!1] 6 State: 6 {0} [t] 6 State: 7 [!1] 6 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","rabinizer4","ok",0,0.0305182,8,11,28,1,8,0,0,0,"HOA: v1 name: ""Automaton for X(X(((X(((p0) & (X(!p2))))) <-> (((p0) M (X(p0)))))))"" States: 8 Start: 0 AP: 2 ""p0"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0] 3 [0] 4 State: 3 [0] 5 [!0] 6 State: 4 [0] 7 [!0] 6 State: 5 [!0&1 | 0&!1] 6 State: 6 [t] 6 State: 7 [!1] 6 --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","ltl2tgba_det","ok",0,0.0124284,8,20,32,2,7,0,0,1,"HOA: v1 name: ""p2 <-> (XGp3 | (p3 <-> FGp2))"" States: 8 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 [0&!1] 3 [0&1] 4 State: 1 [1] 1 [!0&!1] 5 [0&!1] 6 State: 2 [1] 2 [!1] 7 State: 3 [1] 3 {1} [!1] 7 State: 4 [1] 4 {1} [!0&!1] 5 [0&!1] 6 State: 5 [!0] 5 [0] 6 State: 6 [!0] 5 {0} [0] 6 {1} State: 7 [0] 7 [!0] 7 {1} --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","ltl3tela_det","ok",0,0.0148635,7,16,28,2,7,0,0,1,"HOA: v1 States: 7 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 [0&!1] 4 [0&1] 6 State: 1 [1] 1 [!1] 5 State: 2 [1] 2 [!1] 3 State: 3 [0] 3 [!0] 3 {1} State: 4 [!1] 3 [1] 4 {1} State: 5 [!0] 5 {0} [0] 5 {1} State: 6 [!1] 5 [1] 6 {1} --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","ltl2tgba","ok",0,0.0128095,7,17,30,1,7,3,1,0,"HOA: v1 name: ""(p2 & (XGp3 | (p3 & FGp2) | (!p3 & GF!p2))) | (!p2 & XF!p3 & ((p3 & GF!p2) | (!p3 & FGp2)))"" States: 7 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 [0&1] 2 [0&1] 3 [0&!1] 4 [!0&!1] 5 [!0&1] 6 State: 1 [1] 1 {0} State: 2 [0] 2 {0} State: 3 [0] 2 [t] 3 State: 4 [0] 4 [!0] 4 {0} State: 5 [0&!1] 2 [!1] 3 [1] 5 State: 6 [!1] 4 [1] 6 --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","ltl3tela","ok",0,0.0181475,6,14,26,2,6,2,1,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: parity max even 2 Acceptance: 2 Fin(1) & Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 [0&!1] 3 [!0&!1] 4 [!0&1] 5 [0&1] 2 State: 1 [1] 1 {0} State: 2 [0] 2 {0} [t] 2 {1} State: 3 [0] 3 [!0] 3 {0} State: 4 [1] 4 [!1] 2 State: 5 [!1] 3 [1] 5 --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","delag","ok",0,0.0297673,7,16,28,4,7,0,0,1,"HOA: v1 name: ""Automaton for ((p2) <-> (((X(G(p3))) | (((p3) <-> (F(G(p2))))))))"" States: 7 Start: 0 AP: 2 ""p2"" ""p3"" Acceptance: 4 (Inf(0) & ((Inf(1) & Fin(2)) | (Fin(1) & Inf(2)) | Inf(3))) | (Fin(0) & (Fin(1) | Inf(2)) & (Inf(1) | Fin(2)) & Fin(3)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1] 1 [0&1] 2 [!0&1] 3 [!0&!1] 4 State: 1 [1] 1 [!1] 5 State: 2 [!1] 6 [1] 2 State: 3 [1] 3 {3} [!1] 5 State: 4 [!1] 6 [1] 4 {3} State: 5 [0] 5 {1} [!0] 5 {1 2} State: 6 [0] 6 [!0] 6 {2} --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","rabinizer4","ok",0,0.0297935,7,16,28,2,7,0,0,1,"HOA: v1 name: ""Automaton for ((p2) <-> (((X(G(p3))) | (((p3) <-> (F(G(p2))))))))"" States: 7 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 1 [!0&!1] 2 [0&1] 3 [0&!1] 4 State: 1 [1] 1 [!1] 5 State: 2 [1] 2 [!1] 6 State: 3 [!1] 6 [1] 3 {1} State: 4 [!1] 5 [1] 4 {1} State: 5 [0] 5 [!0] 5 {1} State: 6 [0] 6 {1} [!0] 6 {0} --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","ltl2tgba_det","ok",0,0.0102263,2,2,6,1,2,0,0,0,"HOA: v1 name: ""(p1 xor p2) xor (((!p0 & p1) | (p0 & !p1)) R (p3 | Fp1))"" States: 2 Start: 1 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&1 | 0&!1] 0 --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","ltl3tela_det","ok",0,0.0156879,2,2,6,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&1 | 0&!1] 0 --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","ltl2tgba","ok",0,0.0129698,7,20,98,1,6,2,1,0,"HOA: v1 name: ""(((p1 & !p2) | (!p1 & p2)) & (((p0 | !p1) & (!p0 | p1)) U (!p3 & G!p1))) | (((p1 & p2) | (!p1 & !p2)) & (((!p0 & p1) | (p0 & !p1)) R (p3 | Fp1)))"" States: 7 Start: 0 AP: 4 ""p1"" ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc stutter-invariant --BODY-- State: 0 [!0&!1&2&3 | 0&1&!2] 1 [!0&!1&2&!3] 2 [!0&!1&!2&3 | 0&1&2] 3 [!0&1&!3] 4 [!0&1&!2 | 0&!1&2] 5 [!0&!1&!2&!3] 6 State: 1 [t] 1 {0} State: 2 [0] 1 [!0] 2 State: 3 [!0&2&3 | 0&!2] 1 [!0&2&!3] 2 [!0&!2&3 | 0&2] 3 {0} [!0&!2&!3] 6 State: 4 [!0] 4 {0} State: 5 [!0&!3] 4 [!0&!2 | 0&2] 5 State: 6 [0&!2] 1 [!0&2] 2 [0&2] 3 {0} [!0&!2] 6 --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","ltl3tela","ok",0,0.0203515,7,20,98,1,6,2,1,0,"HOA: v1 States: 7 Start: 6 AP: 4 ""p1"" ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [t] 0 {0} State: 1 [!0&2&3 | 0&!2] 0 [!0&!2&3 | 0&2] 1 {0} [!0&2&!3] 4 [!0&!2&!3] 5 State: 2 [!0&!2 | 0&2] 2 [!0&!3] 3 State: 3 [!0] 3 {0} State: 4 [0] 0 [!0] 4 State: 5 [0&!2] 0 [0&2] 1 {0} [!0&2] 4 [!0&!2] 5 State: 6 [!0&!1&2&3 | 0&1&!2] 0 [!0&!1&!2&3 | 0&1&2] 1 [!0&1&!2 | 0&!1&2] 2 [!0&1&!3] 3 [!0&!1&2&!3] 4 [!0&!1&!2&!3] 5 --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","delag","ok",0,0.0307536,8,25,107,2,6,0,0,0,"HOA: v1 name: ""Automaton for ((((p1) <-> (p2))) <-> (((((((p1) & (!p0))) | (((!p1) & (p0))))) R (((p3) | (F(p1)))))))"" States: 8 Start: 0 AP: 4 ""p1"" ""p2"" ""p0"" ""p3"" Acceptance: 2 (Inf(0)&Inf(1)) | (Fin(0) & Fin(1)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1&!2&!3] 1 [!0&1&2&!3] 2 [!0&1&!2&3 | 0&!1&2] 3 [!0&!1&2&3 | 0&1&!2] 4 [!0&!1&!2&!3] 5 [!0&!1&2&!3] 6 [!0&!1&!2&3 | 0&1&2] 7 State: 1 [!0&2] 2 [!0&!2] 1 [0&2] 3 {1} State: 2 [!0] 2 State: 3 [!0&2&!3] 2 [!0&!2&!3] 1 [!0&!2&3 | 0&2] 3 {1} State: 4 [t] 4 State: 5 [!0&!2] 5 {0} [0&!2] 4 [0&2] 7 {0 1} [!0&2] 6 State: 6 [!0] 6 {1} [0] 4 State: 7 [!0&!2&!3] 5 {0} [!0&2&3 | 0&!2] 4 [!0&!2&3 | 0&2] 7 {0 1} [!0&2&!3] 6 --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","rabinizer4","ok",0,0.032422,9,34,123,4,6,0,0,0,"HOA: v1 name: ""Automaton for ((((p1) <-> (p2))) <-> (((((((p1) & (!p0))) | (((!p1) & (p0))))) R (((p3) | (F(p1)))))))"" States: 9 Start: 0 AP: 4 ""p1"" ""p2"" ""p0"" ""p3"" acc-name: Rabin 2 Acceptance: 4 (Fin(0) & Inf(1)) | (Fin(2) & Inf(3)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1&!2&!3] 1 [!0&1&2&!3] 2 [!0&1&!2&3 | 0&!1&2] 3 [!0&!1&!2&!3] 4 [!0&!1&2&3 | 0&1&!2] 5 [!0&!1&2&!3] 6 [!0&!1&!2&3 | 0&1&2] 7 State: 1 [!0&2] 2 [!0&!2] 1 {1} [0&2] 3 {0} State: 2 [!0] 2 {1} State: 3 [!0&2&!3] 2 [!0&!2&!3] 1 [!0&!2&3 | 0&2] 3 {0} State: 4 [0&2&3] 8 {1} [0&!2] 5 [!0&2] 6 [0&2&!3] 7 {1 2} [!0&!2] 4 {2} State: 5 [t] 5 {1} State: 6 [0] 5 [!0] 6 State: 7 [!0&!2&3] 8 [0&2&3] 8 {1} [!0&2&3 | 0&!2] 5 [!0&2&!3] 6 [0&2&!3] 7 {1 2} [!0&!2&!3] 4 {2} State: 8 [!0&2&3 | 0&!2] 5 [!0&2&!3] 6 [0&2&3] 8 {1 3} [!0&!2&3] 8 {3} [0&2&!3] 7 {1 2} [!0&!2&!3] 4 {2} --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","ltl2tgba_det","ok",0,0.0106216,4,5,6,1,4,0,0,0,"HOA: v1 name: ""(p1 <-> Xp1) <-> (Fp1 & F(!p0 R Xp2))"" States: 4 Start: 3 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [!0] 2 State: 2 {0} [t] 2 State: 3 [0] 0 [!0] 1 --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","ltl3tela_det","ok",0,0.0269565,4,5,6,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [!0] 2 State: 2 {0} [t] 2 State: 3 [0] 0 [!0] 1 --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","ltl2tgba","ok",0,0.0152682,16,41,122,1,15,11,1,0,"HOA: v1 name: ""(Fp1 & F(!p0 R Xp2) & ((p1 & Xp1) | (!p1 & X!p1))) | (((p1 & X!p1) | (!p1 & Xp1)) & (G!p1 | G(p0 U X!p2)))"" States: 16 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1] 1 [!0] 2 [!0&1] 3 [0&!1] 4 [0] 5 [0&1] 6 State: 1 [!0&2] 7 [0&1&!2] 14 [0&!2] 15 State: 2 [!0] 9 [!0&!1] 10 State: 3 [0&1] 14 [0] 15 State: 4 [0&2] 8 [!0&1&!2] 14 [!0&!2] 15 State: 5 [0&!1] 11 [0] 12 [0&1] 13 State: 6 [!0&1] 14 [!0] 15 State: 7 [!0] 7 [0] 8 State: 8 [t] 8 {0} State: 9 [!0] 9 [!0&!1] 10 [0&!1] 11 [0] 12 [0&1] 13 State: 10 [!0&2] 7 [0&2] 8 State: 11 [2] 8 State: 12 [!1] 11 [t] 12 [1] 13 State: 13 [!1&2] 11 [1&2] 13 {0} State: 14 [1&2] 14 [2] 15 {0} State: 15 [1&!2] 14 [!2] 15 {0} --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","ltl3tela","ok",0,0.0345072,13,39,111,2,12,8,1,0,"HOA: v1 States: 13 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!1] 1 [0&1] 2 [!0&!1] 3 [!0&1] 4 State: 1 [0&2] 5 [!0&1&!2] 6 [!0&!1&!2] 7 [0&!1&!2] 8 [0&!2] 9 State: 2 [!0&1] 6 [!0&!1] 7 [0&!1] 8 [0] 9 State: 3 [0&1&!2] 6 [0&!1&!2] 7 [!0&2] 10 [!0&!1] 11 [!0] 12 State: 4 [0&1] 6 [0&!1] 7 [!0&!1] 11 [!0] 12 State: 5 [t] 5 State: 6 [1] 6 {0} [t] 7 {1} State: 7 [1&!2] 6 {0} [!2] 7 {1} State: 8 [2] 5 State: 9 [!1] 8 [1&2] 9 [!1 | !2] 9 {0} State: 10 [0] 5 [!0] 10 {0} State: 11 [0&2] 5 [!0&2] 10 State: 12 [0&!1] 8 [0] 9 [!0&!1] 11 [!0] 12 {0} --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","delag","ok",0,0.0325872,13,48,96,4,10,0,0,0,"HOA: v1 name: ""Automaton for ((((p1) <-> (X(p1)))) <-> (((F(p1)) & (F(((!p0) R (X(p2))))))))"" States: 13 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" Acceptance: 4 ((Inf(0)&Inf(3)) & (Fin(1) | Inf(2))) | (Fin(0) & ((Inf(1) & Fin(2)) | Fin(3))) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 1 [!0&1] 2 [!0&!1] 3 [0&1] 4 State: 1 [0&2] 5 [!0&!1&!2] 6 [!0&1&!2] 7 [0&1&!2] 8 [0&!1&!2] 9 State: 2 [0&!1] 6 [!0&1] 10 [0&1] 7 [!0&!1] 11 State: 3 [!0&2] 12 [0&!1&!2] 6 [!0&1&!2] 10 [0&1&!2] 7 [!0&!1&!2] 11 State: 4 [!0&!1] 6 [!0&1] 7 [0&1] 8 [0&!1] 9 State: 5 [t] 5 State: 6 [!1&!2] 6 {1 3} [1&!2] 7 {1 3} State: 7 [!1&2] 6 {3} [!1&!2] 6 {1 3} [1&2] 7 {3} [1&!2] 7 {1 3} State: 8 [1&2] 8 {0 3} [!1&!2] 9 {0 1 3} [!1&2] 9 {0 3} [1&!2] 8 {0 1 3} State: 9 [!1&!2] 9 {0 1 3} [2] 5 [1&!2] 8 {0 1 3} State: 10 [!0&1] 10 {3} [!0&!1] 11 {3} [0&1] 8 [0&!1] 9 State: 11 [!0&1&!2] 10 {3} [0&2] 5 [!0&!1&!2] 11 {3} [!0&2] 12 [0&1&!2] 8 [0&!1&!2] 9 State: 12 [!0] 12 {3} [0] 5 --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","rabinizer4","ok",0,0.0335202,13,48,96,2,10,0,0,0,"HOA: v1 name: ""Automaton for ((((p1) <-> (X(p1)))) <-> (((F(p1)) & (F(((!p0) R (X(p2))))))))"" States: 13 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1] 1 [0&1] 2 [0&!1] 3 [!0&!1] 4 State: 1 [0&1] 5 [!0&1] 6 [0&!1] 7 [!0&!1] 8 State: 2 [0&1] 9 [!0&1] 5 [0&!1] 10 [!0&!1] 7 State: 3 [0&1&!2] 9 [0&2] 11 [!0&1&!2] 5 [0&!1&!2] 10 [!0&!1&!2] 7 State: 4 [0&1&!2] 5 [!0&1&!2] 6 [0&!1&!2] 7 [!0&2] 12 [!0&!1&!2] 8 State: 5 [1&2] 5 [!1&2] 7 [1&!2] 5 {1} [!1&!2] 7 {1} State: 6 [0&1] 9 [!0&1] 6 [0&!1] 10 [!0&!1] 8 State: 7 [1&!2] 5 {1} [!1&!2] 7 {1} State: 8 [0&1&!2] 9 [0&2] 11 [!0&1&!2] 6 [0&!1&!2] 10 [!0&2] 12 [!0&!1&!2] 8 State: 9 [1&!2] 9 {0} [1&2] 9 {1} [!1&2] 10 {1} [!1&!2] 10 {0} State: 10 [2] 11 [1&!2] 9 {0} [!1&!2] 10 {0} State: 11 [t] 11 {1} State: 12 [0] 11 [!0] 12 --END--"
"X((X(p3)) M ((p0) W (p2)))","ltl2tgba_det","ok",0,0.0106116,6,13,41,1,5,0,0,0,"HOA: v1 name: ""X(Xp3 M (p0 W p2))"" States: 6 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 0 [0&!1] 1 State: 2 [t] 3 State: 3 [1] 4 [0&!1] 5 State: 4 [2] 0 [1&!2] 4 [0&!1&!2] 5 State: 5 [1&2] 0 [0&!1&2] 1 [1&!2] 4 [0&!1&!2] 5 --END--"
"X((X(p3)) M ((p0) W (p2)))","ltl3tela_det","ok",0,0.00791854,6,13,41,1,5,0,0,0,"HOA: v1 States: 6 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 0 [0&!1] 1 State: 2 [t] 3 State: 3 [0&!1] 4 [1] 5 State: 4 [1&2] 0 [0&!1&2] 1 [0&!1&!2] 4 [1&!2] 5 State: 5 [2] 0 [0&!1&!2] 4 [1&!2] 5 --END--"
"X((X(p3)) M ((p0) W (p2)))","ltl2tgba","ok",0,0.0111185,6,13,41,1,5,0,0,0,"HOA: v1 name: ""X(Xp3 M (p0 W p2))"" States: 6 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 0 [0&!1] 1 State: 2 [t] 3 State: 3 [1] 4 [0&!1] 5 State: 4 [2] 0 [1&!2] 4 [0&!1&!2] 5 State: 5 [1&2] 0 [0&!1&2] 1 [1&!2] 4 [0&!1&!2] 5 --END--"
"X((X(p3)) M ((p0) W (p2)))","ltl3tela","ok",0,0.010223,6,13,41,1,5,0,0,0,"HOA: v1 States: 6 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 0 [0&!1] 1 State: 2 [t] 3 State: 3 [0&!1] 4 [1] 5 State: 4 [1&2] 0 [0&!1&2] 1 [0&!1&!2] 4 [1&!2] 5 State: 5 [2] 0 [0&!1&!2] 4 [1&!2] 5 --END--"
