"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(X(G(!(p3)))) <-> ((!(p2)) <-> ((p1) <-> (X(!(p2)))))","ltl2tgba_det","ok",0,0.00933936,6,12,40,1,6,0,0,0,"HOA: v1 name: ""XG!p3 <-> (!p2 <-> (p1 <-> X!p2))"" States: 6 Start: 2 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!2] 1 State: 2 [!0&!1 | 0&1] 4 [!0&1 | 0&!1] 5 State: 3 [2] 0 [!2] 3 State: 4 [!0&2] 0 [0&!2] 1 [!0&!2] 3 State: 5 [0&2] 0 [!0&!2] 1 [0&!2] 3 --END--"
"!(p0)","ltl2tgba_det","ok",0,0.00845444,2,2,3,1,2,0,0,0,"HOA: v1 name: ""!p0"" States: 2 Start: 1 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 0 --END--"
"F(((p0) & ((!(p1)) M (!(p3)))) | ((!(p0)) & ((p1) W (p3))))","ltl2tgba_det","ok",0,0.0103555,4,11,32,1,2,0,0,1,"HOA: v1 name: ""F((p0 & (!p1 M !p3)) | (!p0 & (p1 W p3)))"" States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2 | 0&1] 0 {0} [!0&!1&2] 1 [!0&1 | 0&!1&!2] 2 [0&!1&2] 3 {0} State: 1 [!0&!1&!2] 0 {0} [!0&!1&2] 1 [0 | 1] 2 State: 2 [t] 2 State: 3 [0&1] 0 {0} [!0 | !1&!2] 2 [0&!1&2] 3 {0} --END--"
"X((X((G(p1)) R (((!(p0)) & (!(p3))) | ((p0) & (p3))))) & (F((p0) | (X((p0) M (p1))))))","ltl2tgba_det","ok",0,0.0103638,8,21,44,1,6,0,0,0,"HOA: v1 name: ""X(X(Gp1 R ((!p0 & !p3) | (p0 & p3))) & F(p0 | X(p0 M p1)))"" States: 8 Start: 3 AP: 3 ""p1"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [0] 0 State: 1 {0} [!0&!1&!2 | !0&1&2] 1 [0&!1&!2 | 0&1&2] 2 State: 2 {0} [0&!1&2 | 0&1&!2] 0 [!0&!1&!2 | !0&1&2] 1 [0&!1&!2 | 0&1&2] 2 State: 3 [t] 4 State: 4 [1] 1 [!1] 5 State: 5 [!0&1&2] 1 [0&1&2] 2 [!0&!1&!2] 5 [0&!1&!2] 6 State: 6 [0&1&!2] 0 [!0&1&2] 1 [0&1&2] 2 [!0&!1&!2] 5 [0&!1&!2] 6 [0&!1&2] 7 State: 7 [0&1] 0 [0&!1] 7 --END--"
"F((p2) & (G(p3)))","ltl2tgba_det","ok",0,0.00885867,2,4,8,1,1,0,0,1,"HOA: v1 name: ""F(p2 & Gp3)"" States: 2 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0 | !1] 0 {0} [0&1] 1 State: 1 [!1] 0 {0} [1] 1 --END--"
"G((((p2) & (!(p3))) | ((!(p2)) & (p3))) M (!(p0)))","ltl2tgba_det","ok",0,0.00898643,1,2,4,1,1,0,0,0,"HOA: v1 name: ""G(((p2 & !p3) | (!p2 & p3)) M !p0)"" States: 1 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2 | 0&1&!2] 0 [!0&1&!2 | 0&!1&!2] 0 {0} --END--"
"(p1) | (((p3) | ((!(p3)) U ((p2) M (!(p0))))) W (((p0) & (!(p3))) | ((!(p0)) & (p3))))","ltl2tgba_det","ok",0,0.0126906,6,17,80,1,5,0,0,0,"HOA: v1 name: ""p1 | ((p3 | (!p3 U (p2 M !p0))) W ((p0 & !p3) | (!p0 & p3)))"" States: 6 Start: 0 AP: 4 ""p0"" ""p2"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&2 | 0&!2 | 3] 1 [!0&1&!2&!3 | 0&2&!3] 2 [!0&!1&!2&!3] 3 State: 1 [t] 1 {0} State: 2 [!0&2 | 0&!2] 1 [!0&1&!2 | 0&2] 2 {0} [!0&!1&!2] 3 State: 3 [!0&1&2] 1 [!0&1&!2] 2 {0} [!0&!1&!2] 3 [!0&!1&2] 4 [0&!2] 5 State: 4 [!0&1] 1 [!0&!1] 4 State: 5 [!0&1] 1 [!0&!1&2] 4 [0&!2 | !1&!2] 5 --END--"
"(((p0) | (p1)) xor (F(p3))) xor ((p1) & (F(p2)))","ltl2tgba_det","ok",0,0.0125679,6,15,86,1,6,0,0,0,"HOA: v1 name: ""((p0 | p1) xor Fp3) xor (p1 & Fp2)"" States: 6 Start: 3 AP: 4 ""p0"" ""p1"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!2] 1 State: 2 {0} [2&3] 0 [!2&!3] 2 [!2&3] 4 [2&!3] 5 State: 3 [!0&!1&2 | 1&2&3] 0 [0&!1&!2] 1 [1&!2&!3] 2 [!0&!1&!2 | 1&!2&3] 4 [1&2&!3] 5 State: 4 [2] 0 [!2] 4 State: 5 [3] 0 [!3] 5 --END--"
"F(((!(p1)) & (G(F(!(p3))))) | ((p1) & (F(G(p3)))))","ltl2tgba_det","ok",0,0.0147876,6,16,24,2,5,0,0,1,"HOA: v1 name: ""F((!p1 & GF!p3) | (p1 & FGp3))"" States: 6 Start: 0 AP: 2 ""p1"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 1 [0&!1] 2 [0&1] 3 State: 1 [!0&1] 1 [!0&!1] 1 {1} [0] 4 State: 2 [0&!1] 2 [0&1] 3 [!0] 4 State: 3 [0&!1] 2 {0} [0&1] 3 {1} [!0&!1] 4 [!0&1] 5 State: 4 [t] 4 {1} State: 5 [!1] 4 [1] 5 {1} --END--"
"((!(p0)) xor (p2)) | (X((F(!(p0))) | ((p1) U (p3))))","ltl2tgba_det","ok",0,0.0134199,4,8,64,1,4,0,0,1,"HOA: v1 name: ""(!p0 xor p2) | X(F!p0 | (p1 U p3))"" States: 4 Start: 1 AP: 4 ""p0"" ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1 | 0&1] 0 [!0&1 | 0&!1] 3 State: 2 [!0] 0 [0] 2 State: 3 [!0 | 3] 0 [0&!2&!3] 2 [0&2&!3] 3 --END--"
"(G(p2)) U (p1)","ltl2tgba_det","ok",0,0.0123388,4,6,11,1,4,0,0,0,"HOA: v1 name: ""Gp2 U p1"" States: 4 Start: 2 AP: 2 ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [0] 1 State: 2 [1] 0 [0&!1] 3 State: 3 [0&1] 1 [0&!1] 3 --END--"
"X(X(X(G((p1) & (X((p1) W (p2)))))))","ltl2tgba_det","ok",0,0.0125417,4,4,7,1,4,0,0,0,"HOA: v1 name: ""XXXG(p1 & X(p1 W p2))"" States: 4 Start: 2 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [0] 0 State: 1 [t] 0 State: 2 [t] 3 State: 3 [t] 1 --END--"
"G(!(p1))","ltl2tgba_det","ok",0,0.0121217,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G!p1"" States: 1 Start: 0 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
"G(!(p0))","ltl2tgba_det","ok",0,0.0125842,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G!p0"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
"F(((F(((p2) & (!(p3))) | ((!(p2)) & (p3)))) & (X((p2) & (F(p3))))) | ((G(((p2) & (p3)) | ((!(p2)) & (!(p3))))) & (X((!(p2)) | (G(!(p3)))))))","ltl2tgba_det","ok",0,0.0174175,8,23,32,1,5,0,0,1,"HOA: v1 name: ""F((F((p2 & !p3) | (!p2 & p3)) & X(p2 & Fp3)) | (G((p2 & p3) | (!p2 & !p3)) & X(!p2 | G!p3)))"" States: 8 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1 | 0&1] 1 [!0&1 | 0&!1] 2 State: 1 [!0&1] 2 {0} [!0&!1] 3 [0&!1] 4 [0&1] 5 State: 2 [!0&!1] 1 {0} [!0&1] 2 {0} [0&!1] 4 [0&1] 6 State: 3 [!0&1] 2 {0} [!0&!1] 3 [0&!1] 4 [0&1] 6 State: 4 [0&!1] 4 {0} [1] 6 [!0&!1] 7 {0} State: 5 [0&1] 5 {0} [!0 | !1] 6 State: 6 [t] 6 State: 7 [0&!1] 4 {0} [1] 6 [!0&!1] 7 --END--"
"(!(p0)) W ((((p1) & (!(p2))) | ((!(p1)) & ((p2) | (G(!(p1)))))) W ((p3) M (p0)))","ltl2tgba_det","ok",0,0.0148709,6,18,74,1,6,0,0,0,"HOA: v1 name: ""!p0 W (((p1 & !p2) | (!p1 & (p2 | G!p1))) W (p3 M p0))"" States: 6 Start: 3 AP: 4 ""p1"" ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 [2&!3] 0 [2&3] 1 State: 1 {0} [t] 1 State: 2 {0} [!0] 2 State: 3 {0} [0&1&2&!3] 0 [2&3] 1 [!2] 3 [!0&!1&2&!3] 4 [!0&1&2&!3 | 0&!1&2&!3] 5 State: 4 {0} [0&2&!3] 0 [2&3] 1 [!0&!2] 2 [!0&2&!3] 4 State: 5 {0} [0&1&2&!3] 0 [2&3] 1 [!0&!1&!2] 2 [!0&!1&2&!3] 4 [!0&1&!2 | !0&1&!3 | 0&!1&!2 | 0&!1&!3] 5 --END--"
"(!(p0)) & (F(p1)) & (F(!(p1)))","ltl2tgba_det","ok",0,0.0125075,4,7,14,1,4,0,0,0,"HOA: v1 name: ""!p0 & Fp1 & F!p1"" States: 4 Start: 1 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1] 2 [!0&1] 3 State: 2 [1] 0 [!1] 2 State: 3 [!1] 0 [1] 3 --END--"
"(!(p0)) U (((p1) R (X(p3))) U (((p1) R (p2)) W (G(p1))))","ltl2tgba_det","ok",0,0.0202319,14,67,160,1,4,0,0,0,"HOA: v1 name: ""!p0 U ((p1 R Xp3) U ((p1 R p2) W Gp1))"" States: 14 Start: 0 AP: 4 ""p0"" ""p1"" ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1&!2] 0 {0} [!0&2] 1 [!0&1&!2] 2 [0&!1&!2] 3 [0&!1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 1 [!0&!1&!2] 0 {0} [!0&2] 1 [!0&1&!2] 2 {0} [0&!1&!2] 3 [0&!1&2] 4 [0&1&!2] 5 [0&1&2] 6 State: 2 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [!0&1] 2 [0&!1&!2] 3 [0&!1&2] 4 [0&1&!2] 5 [0&1&2] 7 State: 3 [!1&!2&3] 3 {0} [!1&2&3] 8 [1&3] 9 {0} State: 4 [!1&!2&3] 3 {0} [!1&2&3] 4 [1&2&3] 6 [1&!2&3] 9 {0} [!1&2&!3] 10 [1&2&!3] 11 State: 5 [!1&!2&3] 3 {0} [!1&2&3] 4 {0} [1&!2&3] 5 [1&2&3] 7 [1&!3] 12 State: 6 [!1&!2&3] 3 {0} [!1&2&3] 4 [1&!2&3] 5 {0} [1&2&3] 6 [!1&2&!3] 10 [1&2&!3] 11 [1&!2&!3] 12 State: 7 [!1&!2&3] 3 {0} [!1&2&3] 4 {0} [1&!2&3] 5 [1&2&3] 7 [!1&2&!3] 10 [1&2&!3] 11 [1&!2&!3] 12 State: 8 [!1&!2&3] 3 {0} [!1&2&3] 8 [1&!2&3] 9 {0} [1&2&3] 13 {0} State: 9 [!1&!2&3] 3 {0} [!1&2&3] 4 [1&!2&3] 5 [1&2&3] 6 State: 10 [!1&2] 10 [1&2] 11 State: 11 [!1&2] 10 [1&2] 11 [1&!2] 12 State: 12 [1] 12 State: 13 [!1&!2&3] 3 [!1&2&3] 4 [1&!2&3] 5 [1&2&3] 6 --END--"
"F(!(p3))","ltl2tgba_det","ok",0,0.0121843,2,3,4,1,2,0,0,1,"HOA: v1 name: ""F!p3"" States: 2 Start: 1 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 0 [0] 1 --END--"
"(!(p1)) xor (p3)","ltl2tgba_det","ok",0,0.0119453,2,2,6,1,2,0,0,0,"HOA: v1 name: ""!p1 xor p3"" States: 2 Start: 1 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1 | 0&1] 0 --END--"
"G((X(!(p1))) | (G(!(p0))) | (F((!(p3)) & (G(!(p1))))))","ltl2tgba_det","ok",0,0.0169564,7,21,56,1,4,0,0,1,"HOA: v1 name: ""G(X!p1 | G!p0 | F(!p3 & G!p1))"" States: 7 Start: 0 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [!0&!2] 1 [0&!2] 2 [!0&2] 3 [0&2] 4 State: 2 [!0&!2] 1 [0&!2] 2 [2] 4 State: 3 [!0&1 | !0&2] 3 [0&1 | 0&2] 4 [!0&!1&!2] 5 [0&!1&!2] 6 State: 4 [1 | 2] 4 {0} [!1&!2] 6 State: 5 [!0&2] 3 [0&2] 4 [!0&!2] 5 [0&!2] 6 State: 6 [2] 4 {0} [!2] 6 --END--"
"((!(p3)) xor ((p0) | (p2))) <-> (F(p2))","ltl2tgba_det","ok",0,0.0125271,4,7,26,1,4,0,0,0,"HOA: v1 name: ""(!p3 xor (p0 | p2)) <-> Fp2"" States: 4 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!1] 1 State: 2 [1&2] 0 [!0&!1&2 | 0&!1&!2] 1 [!0&!1&!2 | 0&!1&2] 3 State: 3 [1] 0 [!1] 3 --END--"
"(!(p1)) M ((!(p2)) | (F((p1) W (p3))) | (X((!(p2)) M (!(p0)))))","ltl2tgba_det","ok",0,0.0174717,6,22,96,1,4,0,0,1,"HOA: v1 name: ""!p1 M (!p2 | F(p1 W p3) | X(!p2 M !p0))"" States: 6 Start: 0 AP: 4 ""p2"" ""p1"" ""p3"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1 | 1&2] 0 {0} [!0&!1 | !1&2] 1 [0&!1&!2] 2 [0&1&!2] 3 {0} State: 1 [t] 1 State: 2 [!0&!3 | 2] 1 [0&1&!2&!3] 2 [0&!1&!2&!3] 2 {0} [!2&3] 4 State: 3 [!0&1&!3 | 1&2] 0 {0} [!0&!1&!3 | !1&2] 1 [0&!1&!2&!3] 2 [0&1&!2&!3] 3 {0} [!1&!2&3] 4 [1&!2&3] 5 {0} State: 4 [2] 1 [1&!2] 4 [!1&!2] 4 {0} State: 5 [1&2] 0 {0} [!1&2] 1 [!1&!2] 4 [1&!2] 5 {0} --END--"
"F(((p0) & (G(F(((p1) & (((p0) & (p2)) | ((!(p0)) & (!(p2))))) | ((!(p1)) & (((p0) & (!(p2))) | ((!(p0)) & (p2)))))))) R (p1))","ltl2tgba_det","ok",0,0.0159188,4,11,32,2,3,0,0,1,"HOA: v1 name: ""F((p0 & GF((p1 & ((p0 & p2) | (!p0 & !p2))) | (!p1 & ((p0 & !p2) | (!p0 & p2))))) R p1)"" States: 4 Start: 0 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!2] 0 {1} [!0&2] 1 [0&2] 2 State: 1 [!2] 0 {1} [!0&2] 1 [0&2] 3 State: 2 [!0&1&2 | 0&!1&2] 2 [!0&!1&2 | !0&1&!2 | 0&!1&!2 | 0&1&2] 2 {0} [!0&!1&!2 | 0&1&!2] 2 {1} State: 3 [!2] 2 [2] 3 --END--"
"(F(G((p3) M (p1)))) | (X(X(F(((p1) & (p2)) | ((!(p1)) & (!(p2)))))))","ltl2tgba_det","ok",0,0.0147315,5,11,40,2,4,0,0,1,"HOA: v1 name: ""FG(p3 M p1) | XXF((p1 & p2) | (!p1 & !p2))"" States: 5 Start: 0 AP: 3 ""p1"" ""p3"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0 | !1] 2 [0&1] 3 State: 2 [!0&2 | 0&!1&!2] 2 [0&1&!2] 3 [!0&!2 | 0&2] 4 State: 3 [!0&2] 2 {0} [0&!1&!2] 3 [0&1&!2] 3 {1} [!0&!2 | 0&2] 4 State: 4 [t] 4 {1} --END--"
"X(p2)","ltl2tgba_det","ok",0,0.0121317,3,3,5,1,3,0,0,0,"HOA: v1 name: ""Xp2"" States: 3 Start: 1 AP: 1 ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 --END--"
"G((p0) M (F(p3)))","ltl2tgba_det","ok",0,0.013054,1,4,4,2,1,0,0,1,"HOA: v1 name: ""G(p0 M Fp3)"" States: 1 Start: 0 AP: 2 ""p3"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [0&!1] 0 {0} [!0&1] 0 {1} [0&1] 0 {0 1} --END--"
"(p2) <-> (G(p1))","ltl2tgba_det","ok",0,0.0125524,4,7,13,1,4,0,0,0,"HOA: v1 name: ""p2 <-> Gp1"" States: 4 Start: 3 AP: 2 ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 1 State: 2 [!1] 0 [1] 2 State: 3 [!0&!1] 0 [0&1] 1 [!0&1] 2 --END--"
"(F(p2)) & (((G(p1)) & (F(p2))) | ((G(!(p2))) & (F(!(p1)))))","ltl2tgba_det","ok",0,0.0131968,2,3,4,1,2,0,0,0,"HOA: v1 name: ""Fp2 & ((Fp2 & Gp1) | (G!p2 & F!p1))"" States: 2 Start: 1 AP: 2 ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0&1] 1 --END--"
"(F(((p0) & (!(p2))) | ((!(p0)) & (p2)))) xor ((p1) | (X((p0) | (p2))))","ltl2tgba_det","ok",0,0.0133405,6,10,32,1,6,0,0,0,"HOA: v1 name: ""F((p0 & !p2) | (!p0 & p2)) xor (p1 | X(p0 | p2))"" States: 6 Start: 3 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0&!1 | 0&1] 1 State: 2 [!0&!1] 0 State: 3 [!0&!1&2 | 0&1&2] 1 [!0&1&!2 | 0&!1&!2] 2 [!0&!1&!2 | 0&1&!2] 4 State: 4 [0&1] 1 [!0&!1] 5 State: 5 [!0&1 | 0&!1] 0 [!0&!1 | 0&1] 5 --END--"
"G(F(p1))","ltl2tgba_det","ok",0,0.0120458,1,2,2,1,1,0,0,1,"HOA: v1 name: ""GFp1"" States: 1 Start: 0 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 0 {0} [!0] 0 --END--"
"(X(((p2) & (F(!(p1)))) | ((!(p2)) & (G(p1))))) M ((p0) R (p2))","ltl2tgba_det","ok",0,0.0152185,9,23,54,1,8,0,0,0,"HOA: v1 name: ""X((p2 & F!p1) | (!p2 & Gp1)) M (p0 R p2)"" States: 9 Start: 2 AP: 3 ""p2"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [2] 0 State: 1 {0} [0&!1] 1 [0&1] 8 State: 2 [0&!1] 3 [0&1] 4 State: 3 [0&!1&!2] 1 [0&!1&2] 3 [0&1&2] 5 [0&1&!2] 8 State: 4 [!0&2] 0 [0&1&2] 5 [0&!1&2] 7 [0&!2] 8 State: 5 [0&1&2] 5 [0&!1&2] 7 [!0 | !2] 8 State: 6 [2] 6 [!2] 8 State: 7 [0&1&2] 5 [!0&2] 6 [0&!1&2] 7 [!2] 8 State: 8 {0} [t] 8 --END--"
"(p0) R ((!(p0)) M (!(p3)))","ltl2tgba_det","ok",0,0.0139412,3,5,8,1,3,0,0,0,"HOA: v1 name: ""p0 R (!p0 M !p3)"" States: 3 Start: 2 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 [!0&1] 0 [!0&!1] 1 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [!0&!1] 2 --END--"
"(G(p1)) | (G(F(!(p0))))","ltl2tgba_det","ok",0,0.0142421,2,4,8,1,2,0,0,1,"HOA: v1 name: ""Gp1 | GF!p0"" States: 2 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [1] 0 {0} [!1] 1 State: 1 [0] 1 [!0] 1 {0} --END--"
"(X(X(!(p2)))) M ((p1) | ((p0) W (p3)))","ltl2tgba_det","ok",0,0.0152692,9,22,120,1,7,0,0,0,"HOA: v1 name: ""XX!p2 M (p1 | (p0 W p3))"" States: 9 Start: 4 AP: 4 ""p1"" ""p0"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 [!3] 0 State: 2 {0} [2] 0 [1&!2] 2 State: 3 [2] 6 [1&!2] 8 State: 4 [!0&1&!2] 3 [0 | 2] 5 State: 5 [!0&!1&!2] 1 [0 | 2] 6 [!0&1&!2] 7 State: 6 [!3] 0 [!0&!1&!2&3] 1 [0&3 | 2&3] 6 [!0&1&!2&3] 7 State: 7 [!3] 0 [2&3] 6 [1&!2&3] 8 State: 8 [2&!3] 0 [1&!2&!3] 2 [2&3] 6 [1&!2&3] 8 --END--"
"X((G(!(p1))) R (p0))","ltl2tgba_det","ok",0,0.0120292,4,7,11,1,3,0,0,0,"HOA: v1 name: ""X(G!p1 R p0)"" States: 4 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 [t] 2 State: 1 {0} [!1] 1 State: 2 {0} [0&1] 2 [0&!1] 3 State: 3 {0} [!0&!1] 1 [0&1] 2 [0&!1] 3 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","ltl2tgba_det","ok",0,0.0126809,5,10,18,1,5,0,0,0,"HOA: v1 name: ""Gp2 <-> (G!p2 | F(!p1 | p3))"" States: 5 Start: 2 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [1&!2] 0 State: 1 {0} [0] 1 State: 2 [0&!1 | 0&2] 1 [!0&1&!2] 3 [0&1&!2] 4 State: 3 [0&1&!2] 0 [!0&1&!2] 3 State: 4 [!0&1&!2] 0 [0&!1 | 0&2] 1 [0&1&!2] 4 --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","ltl2tgba_det","ok",0,0.0137284,4,9,16,1,4,0,0,1,"HOA: v1 name: ""XG!p2 | F(p2 W p1)"" States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!1] 1 [1] 2 State: 1 [!0&!1] 1 [1] 2 [0&!1] 3 State: 2 [t] 2 State: 3 [1] 2 [0&!1] 3 [!0&!1] 3 {0} --END--"
"(!(p3)) & (F(G(p3)))","ltl2tgba_det","ok",0,0.0117478,2,3,3,1,2,0,0,0,"HOA: v1 name: ""!p3 & FGp3"" States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0] 1 State: 1 [0] 1 [!0] 1 {0} --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","ltl2tgba_det","ok",0,0.0110687,1,3,4,2,1,0,0,1,"HOA: v1 name: ""G(FG!p1 & F(!p1 & ((p0 & p1) | (!p0 & !p1))))"" States: 1 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [0] 0 {0} [!0&!1] 0 {1} --END--"
