"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(!(p1)) W (X(F(!(p0))))","ltl3tela_det","ok",0,0.00542379,4,8,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 2 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 [0] 0 [!0] 1 State: 1 {0} [t] 1 State: 2 [1] 0 [!1] 3 State: 3 {0} [0&1] 0 [!0] 1 [0&!1] 3 --END--"
"(!(p0)) | (X(p2))","ltl3tela_det","ok",0,0.00479631,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [1] 1 State: 1 {0} [t] 1 State: 2 [0] 0 [!0] 1 --END--"
"((p0) <-> (F(p1))) & ((p2) | (F(p0)))","ltl3tela_det","ok",0,0.00753856,5,10,30,1,5,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 [!2] 1 State: 2 [0&2] 0 [0&!2] 1 [!0&!1&!2] 3 [!0&1&!2] 4 State: 3 [!0&!2] 3 [0&!2] 4 State: 4 {0} [!2] 4 --END--"
"(G(p0)) | (G(!(p0)))","ltl3tela_det","ok",0,0.00502964,3,4,4,0,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 1 ""p0"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{0}"" [0] 0 State: 1 ""{1}"" [!0] 1 State: 2 ""init"" [0] 0 [!0] 1 --END--"
"(F(p3)) | (G(!(p0)))","ltl3tela_det","ok",0,0.00462656,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 2 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 [!0] 0 [0] 1 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
"(F(p2)) | (F(G(p1)))","ltl3tela_det","ok",0,0.00531949,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"((!(p3)) | ((!(p2)) & (X(!(p1))))) W (X(!(p0)))","ltl3tela_det","ok",0,0.00844476,5,13,68,0,4,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 4 ""p0"" ""p3"" ""p2"" ""p1"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!1] 1 [1&!2] 2 [1&2] 3 State: 1 [0&!1] 1 [0&1&!2] 2 [0&1&2] 3 [!0] 4 State: 2 [0&!1&!3] 1 [0&1&!2&!3] 2 [0&1&2&!3] 3 [!0] 4 State: 3 [!0] 4 State: 4 [t] 4 --END--"
"X((p1) | (X((p1) R (F(!(p1))))))","ltl3tela_det","ok",0,0.00719042,5,8,10,1,5,0,0,1,"HOA: v1 States: 5 Start: 3 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 [0] 0 [!0] 4 State: 1 {0} [0] 0 [!0] 1 State: 2 [!0] 1 [0] 4 State: 3 [t] 2 State: 4 {0} [t] 4 --END--"
"(p0) | (X((!(p0)) & (G(p3))))","ltl3tela_det","ok",0,0.00808122,4,5,11,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 2 ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [!0&1] 0 State: 2 {0} [t] 2 State: 3 [!0] 1 [0] 2 --END--"
"(p3) & (F(p1))","ltl3tela_det","ok",0,0.00743778,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [0&1] 0 [0&!1] 1 --END--"
"(G(p2)) R ((p0) | (F(!(p1))))","ltl3tela_det","ok",0,0.0169557,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""p2"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1 | !0&!2] 0 {0} [!1&2] 1 [0&1 | 0&!2] 2 {0} State: 1 [!0&!2] 0 {0} [2] 1 [0&!2] 2 {0} State: 2 [!0&1 | !0&!2] 0 {0} [!0&!1&2] 1 [0&1 | 0&!2] 2 {0} [0&!1&2] 3 State: 3 [!0&!2] 0 {0} [!0&2] 1 [0&!2] 2 {0} [0&2] 3 {0} --END--"
"(G((p0) & (p2))) | (((p1) | (G(p0))) R (!(p3)))","ltl3tela_det","ok",0,0.012695,6,14,58,1,5,0,0,0,"HOA: v1 States: 6 Start: 2 AP: 4 ""p0"" ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [2&!3] 0 [!0&!2&!3] 1 [0&!2&!3] 4 State: 2 [2&!3] 0 [!0&!2&!3] 1 [0&1&3] 3 [0&!2&!3] 4 State: 3 {0} [0&1] 3 State: 4 {0} [2&!3] 0 [!0&!2&!3] 1 [0&!2&!3] 4 [0&3] 5 State: 5 {0} [0] 5 --END--"
"(!(p3)) R (X(!(p0)))","ltl3tela_det","ok",0,0.00742311,4,6,12,0,4,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""p3"" ""p0"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{0}"" [!0] 1 [0] 2 State: 1 ""{1}"" [!1] 3 State: 2 ""{0,1}"" [!0&!1] 1 [0&!1] 2 State: 3 ""{}"" [t] 3 --END--"
"G(((!(p2)) & (X((!(p2)) W (!(p0))))) M (F(!(p3))))","ltl3tela_det","ok",0,0.0259212,2,12,16,3,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 3 ""p3"" ""p2"" ""p0"" Acceptance: 3 Inf(0) & (Inf(1) | Fin(2)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1&2] 0 [!0&!1&2] 0 {0} [0&!1&!2] 0 {1} [!0&!1&!2] 0 {0 1} [0&1&!2] 1 {1} [!0&1&!2] 1 {0 1} [0&1&2] 1 {2} [!0&1&2] 1 {0 2} State: 1 [0&!1] 0 {2} [!0&!1] 0 {0 2} [0&1] 1 {2} [!0&1] 1 {0 2} --END--"
"(G((p3) & (((p3) & (F(p0))) R (p2)))) R (F(!(p1)))","ltl3tela_det","ok",0,0.0284631,2,6,16,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 3 ""p3"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [2] 0 [!0&!2 | !1&!2] 0 {0} [0&1&!2] 1 {0} State: 1 [!0&2 | !1&2] 0 [!0&!2 | !1&!2] 0 {0} [0&1] 1 {0} --END--"
"(p1) M ((p2) R (p3))","ltl3tela_det","ok",0,0.0107837,3,6,16,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""p2"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [1&!2] 0 [0&1&2] 1 [!0&1&2] 2 State: 1 {0} [t] 1 State: 2 {0} [0&1] 1 [!0&1] 2 --END--"
"((p2) & (X(p3))) <-> ((p1) & (F(p3)))","ltl3tela_det","ok",0,0.014345,6,11,35,1,6,0,0,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""p2"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0&1&2] 1 [!0&!2] 2 [0&!1&2] 3 [!0&!1&2] 4 [0&!2] 5 State: 1 [1] 2 State: 2 {0} [t] 2 State: 3 [1] 2 [!1] 4 State: 4 {0} [!1] 4 State: 5 [!1] 2 --END--"
"(G(F(p1))) U ((G(p2)) M (p0))","ltl3tela_det","ok",0,0.0312974,5,14,40,2,3,0,0,1,"HOA: v1 States: 5 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [1&!2] 0 [!1] 1 [1&2] 2 State: 1 [!1 | !2] 1 [1&2] 3 State: 2 [1&!2] 0 {0} [!1&!2] 1 [1&2] 2 {1} [!1&2] 4 State: 3 [!2] 1 {0} [!0&2] 3 [0&2] 3 {1} State: 4 [!2] 1 [2] 4 {1} --END--"
"((p2) & (X(p1))) <-> ((((p1) & (!(p3))) | ((!(p1)) & (p3))) M (p0))","ltl3tela_det","ok",0,0.011612,7,15,76,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 4 ""p2"" ""p1"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [!1] 0 State: 2 [1] 0 State: 3 [!0&!2] 0 [0&!2] 1 [0&!1&2&3 | 0&1&2&!3] 2 [0&!1&2&!3 | 0&1&2&3] 4 [!0&!1&2&!3 | !0&1&2&3] 6 State: 4 [!1&!2 | 1&2&!3] 0 [1&2&3] 5 [!1&2&!3] 6 State: 5 [!1&2&3 | 1&2&!3] 0 [!1&2&!3 | 1&2&3] 5 State: 6 {0} [!2] 0 [!1&2&!3 | 1&2&3] 6 --END--"
"(!(p1)) | (F(p0))","ltl3tela_det","ok",0,0.00573181,3,5,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 2 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!0 | 1] 0 [0&!1] 1 --END--"
"(p1) & (F((!(p1)) & (!(p3))))","ltl3tela_det","ok",0,0.00591757,3,4,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 1 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 2 State: 2 [!0&!1] 0 [0 | 1] 2 --END--"
"(p2) | (G(p0))","ltl3tela_det","ok",0,0.00583297,3,4,9,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 1 State: 2 [0] 0 [!0&1] 1 --END--"
"(G(p3)) xor ((G(F(p0))) & (X(X(p0))))","ltl3tela_det","ok",0,0.0233242,8,15,27,2,8,0,0,0,"HOA: v1 States: 8 Start: 0 AP: 2 ""p3"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 3 State: 2 [!0] 3 [0] 4 State: 3 [1] 7 State: 4 [0&!1] 5 [0&1] 6 [!0&1] 7 State: 5 [0] 5 {1} State: 6 [0&1] 6 {0} [0&!1] 6 {1} [!0] 7 State: 7 [!1] 7 [1] 7 {1} --END--"
"(p3) & (G((!(p0)) & ((p3) W ((!(p2)) M (!(p1))))))","ltl3tela_det","ok",0,0.0151183,3,5,14,1,2,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""p3"" ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 1 State: 1 [0&!1 | !1&!2&!3] 1 {0} [!0&!1&!2&3] 2 State: 2 [!1&!2&!3] 1 {0} [!1&!2&3] 2 --END--"
"((p1) & (G(!(p3)))) R (F(!(p3)))","ltl3tela_det","ok",0,0.00811307,1,2,2,1,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 0 [!0] 0 {0} --END--"
"(G(p2)) M (((p0) & (!(p2))) | ((!(p0)) & (p2)))","ltl3tela_det","ok",0,0.00870164,3,6,7,1,2,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""p0"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 0 {0} [!0&1] 1 State: 1 [0&!1] 0 {0} [!0&1] 1 [0&1] 2 State: 2 [1] 2 --END--"
"G((!(p1)) & ((p0) U (p2)))","ltl3tela_det","ok",0,0.00621008,1,2,3,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1&!2] 0 [!0&2] 0 {0} --END--"
"F((G(p2)) | (G(F(p0))))","ltl3tela_det","ok",0,0.00694987,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""p2"" ""p0"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1] 0 [1] 0 {0} [!0&!1] 0 {1} --END--"
"(G(p2)) | (X(p0))","ltl3tela_det","ok",0,0.005123,5,7,15,1,5,0,0,0,"HOA: v1 States: 5 Start: 4 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0] 3 State: 2 [!0&1] 0 [0] 3 State: 3 {0} [t] 3 State: 4 [!1] 1 [1] 2 --END--"
"(F(p2)) & (X(!(p0)))","ltl3tela_det","ok",0,0.00523425,5,8,16,1,5,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 0 State: 2 [1] 1 [!1] 4 State: 3 [1] 0 [!1] 3 State: 4 [!0&1] 0 [!0&!1] 3 --END--"
"(p2) | (((p2) & (p3)) xor ((p0) R ((((p3) & (G(p0))) | ((!(p3)) & (F(!(p0))))) U (X(p1)))))","ltl3tela_det","ok",0,0.027103,15,48,184,1,11,0,0,0,"HOA: v1 States: 15 Start: 0 AP: 4 ""p2"" ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1&2] 1 [!0&1&!2] 2 [!0&1&2] 3 [0] 4 [!0&!1&!2] 12 State: 1 [3] 4 [!1&!2&!3] 6 [!1&2&!3] 7 [1&!2&!3] 8 [1&2&!3] 9 State: 2 [!1&2&3] 1 [1&!2&3] 2 {0} [1&2&3] 3 [!1&!2&3] 5 State: 3 [3] 4 [!1&2&!3] 10 [1&2&!3] 11 State: 4 [t] 4 {0} State: 5 [!1&2] 1 [1&!2] 2 {0} [1&2] 3 [!1&!2&!3] 5 [!1&!2&3] 12 {0} State: 6 [!1&2&!3] 1 [1&2&!3] 3 [3] 4 [!1&!2&!3] 6 [1&!2&!3] 8 State: 7 [!2&3] 4 [!1&!2&!3] 6 [!1&2&!3] 7 [1&!2&!3] 8 [1&2&!3] 9 [2&3] 13 State: 8 [3] 4 State: 9 [!2&3] 4 [2&3] 13 State: 10 [2&3] 14 State: 11 [!1&2&!3] 10 [1&2&!3] 11 [2&3] 14 State: 12 [!1&2] 1 [1&!2] 2 {0} [1&2] 3 [!1&!2] 5 State: 13 [!2] 4 [2] 13 State: 14 [2] 14 {0} --END--"
"(p2) <-> (p3)","ltl3tela_det","ok",0,0.005122,2,2,6,0,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""p2"" ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{}"" [t] 0 State: 1 ""init"" [!0&!1 | 0&1] 0 --END--"
"X(X((!(p3)) W (X(!(p1)))))","ltl3tela_det","ok",0,0.0055508,6,9,22,1,6,0,0,0,"HOA: v1 States: 6 Start: 4 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!0] 5 State: 1 [1] 0 [!1] 2 State: 2 {0} [0&1] 0 [0&!1] 2 [!0] 5 State: 3 [t] 1 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
"(p1) M (((G(p3)) | (F(G(!(p1))))) M ((F(!(p0))) & (F(p0))))","ltl3tela_det","ok",0,0.0325586,12,55,96,1,4,0,0,1,"HOA: v1 States: 12 Start: 0 AP: 3 ""p1"" ""p3"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1&!2] 1 [0&!1&2] 2 [0&1&!2] 3 [0&1&2] 4 State: 1 [!1&!2] 1 {0} [1&!2] 3 {0} [!1&2] 5 [1&2] 6 State: 2 [!1&2] 2 {0} [1&2] 4 {0} [!1&!2] 5 [1&!2] 7 State: 3 [!1&!2] 1 {0} [1&!2] 3 {0} [!1&2] 5 [1&2] 8 State: 4 [!1&2] 2 {0} [1&2] 4 {0} [!1&!2] 5 [1&!2] 8 State: 5 [!0&!1] 5 [0&!1] 5 {0} [0&1&2] 6 {0} [0&1&!2] 7 {0} [!0&1&!2] 9 [!0&1&2] 10 State: 6 [!0&!1] 5 [0&!1] 5 {0} [0&1&2] 6 {0} [1&!2] 8 [!0&1&2] 10 State: 7 [!0&!1] 5 [0&!1] 5 {0} [0&1&!2] 7 {0} [1&2] 8 [!0&1&!2] 9 State: 8 [!1] 5 {0} [1] 8 State: 9 [!0&!1] 5 [0&!1] 5 {0} [0&1&!2] 7 {0} [0&1&2] 8 {0} [!0&1&!2] 9 [!0&1&2] 11 State: 10 [!0&!1] 5 [0&!1] 5 {0} [0&1&2] 6 {0} [0&1&!2] 8 {0} [!0&1&2] 10 [!0&1&!2] 11 State: 11 [!0&!1] 5 [0&!1] 5 {0} [0&1] 8 {0} [!0&1] 11 --END--"
"(((!(p1)) & (!(p3))) U (!(p2))) | (X((p3) & (G(p0))))","ltl3tela_det","ok",0,0.0078966,6,11,66,1,6,0,0,0,"HOA: v1 States: 6 Start: 4 AP: 4 ""p1"" ""p3"" ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [3] 1 State: 2 [1&3] 1 State: 3 [!2] 0 [!0&!1&2] 3 State: 4 [!2] 0 [0&2 | 1&2] 2 [!0&!1&2] 5 State: 5 [!2] 0 [1&2&3] 1 [!0&!1&2] 3 --END--"
"G((!(p1)) M (((p1) & ((!(p3)) | (X((!(p3)) R (X(X(!(p0)))))))) | ((!(p1)) & (p3) & (X((p3) U (X(X(p0))))))))","ltl3tela_det","ok",0,0.0374761,21,62,84,1,1,0,0,0,"HOA: v1 States: 21 Start: 0 AP: 3 ""p1"" ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 0 [!0&1] 1 {0} [0&1] 2 State: 1 [!0&1] 3 [0&!1] 4 [0&1] 5 State: 2 [0&!1] 6 [0&1] 7 State: 3 [!0&1] 8 [0&!1] 9 [0&1] 10 State: 4 [!0&1] 11 {0} [0&!1] 12 [0&1] 13 State: 5 [0&!1] 14 [0&1] 15 State: 6 [!0&1] 16 {0} [0&!1] 17 [0&1] 18 State: 7 [0&!1] 19 [0&1] 20 State: 8 [!0&1&2] 1 {0} [0&!1&2] 4 {0} [0&1&2] 5 {0} [!0&1&!2] 8 [0&!1&!2] 9 [0&1&!2] 10 State: 9 [!0&1] 11 {0} [0&!1&!2] 12 [0&!1&2] 12 {0} [0&1&!2] 13 [0&1&2] 13 {0} State: 10 [0&!1&!2] 14 [0&!1&2] 14 {0} [0&1&!2] 15 [0&1&2] 15 {0} State: 11 [!0&1&2] 3 [0&!1&2] 4 [0&1&2] 5 State: 12 [0&!1&2] 0 [!0&1&2] 1 {0} [0&1&2] 2 State: 13 [0&!1&2] 6 [0&1&2] 7 State: 14 [!0&1&2] 16 {0} [0&!1&2] 17 [0&1&2] 18 State: 15 [0&!1&2] 19 [0&1&2] 20 State: 16 [!0&1&!2] 3 [0&!1&!2] 4 [0&1&!2] 5 State: 17 [0&!1&!2] 0 [!0&1&!2] 1 {0} [0&1&!2] 2 State: 18 [0&!1&!2] 6 [0&1&!2] 7 State: 19 [!0&1&!2] 16 {0} [0&!1&!2] 17 [0&1&!2] 18 State: 20 [0&!1&!2] 19 [0&1&!2] 20 --END--"
"(p3) | (X(p3)) | ((!(p3)) & (G(F(p0))))","ltl3tela_det","ok",0,0.00748648,4,7,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [0] 2 [!0] 3 State: 2 [t] 2 {0} State: 3 [!1] 3 [1] 3 {0} --END--"
"X(G(p3))","ltl3tela_det","ok",0,0.00467743,2,2,3,0,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 1 ""p3"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{0}"" [t] 1 State: 1 ""{1}"" [0] 1 --END--"
"(F(p1)) & (!(X(!(p0))))","ltl3tela_det","ok",0,0.00527874,5,8,16,1,5,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 State: 2 [1] 1 [!1] 4 State: 3 [1] 0 [!1] 3 State: 4 [0&1] 0 [0&!1] 3 --END--"
"G(((p1) & (p2)) | ((!(p1)) & (!(p2))))","ltl3tela_det","ok",0,0.004963,1,1,2,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 2 ""p1"" ""p2"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!0&!1 | 0&1] 0 --END--"
"F(((G(p2)) & (((p1) & (((p1) & (G((!(p0)) | (X(!(p0)))))) | ((!(p1)) & (F((p0) & (X(p0))))))) | ((!(p1)) & (((p1) & (F((p0) & (X(p0))))) | ((!(p1)) & (G((!(p0)) | (X(!(p0)))))))))) | ((F(!(p2))) & (((p1) & (((p1) & (F((p0) & (X(p0))))) | ((!(p1)) & (G((!(p0)) | (X(!(p0)))))))) | ((!(p1)) & (((p1) & (G((!(p0)) | (X(!(p0)))))) | ((!(p1)) & (F((p0) & (X(p0))))))))))","ltl3tela_det","ok",0,0.038595,7,22,28,1,4,0,0,1,"HOA: v1 States: 7 Start: 0 AP: 2 ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1] 0 [!0&!1] 1 [!0&1] 2 [0&1] 3 State: 1 [0&!1] 1 [!0&!1] 1 {0} [0&1] 2 [!0&1] 2 {0} State: 2 [0&!1] 1 [!0&!1] 1 {0} [1] 4 State: 3 [0&!1] 0 [!0&!1] 1 [!0&1] 4 [0&1] 5 State: 4 [t] 4 State: 5 [!0] 4 [0&1] 5 {0} [0&!1] 6 State: 6 [!0] 4 [0&1] 5 [0&!1] 6 --END--"
"(p1) U ((p3) U (G(p0)))","ltl3tela_det","ok",0,0.00934861,3,8,17,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""p1"" ""p3"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&2] 0 [0&!2] 0 {0} [!0&!1&2] 1 [!0&1] 2 State: 1 [2] 1 State: 2 [!1&2] 1 [1&2] 2 [1&!2] 2 {0} --END--"
"(p1) & ((p3) M ((p0) | ((!(p3)) M (F(p0)))))","ltl3tela_det","ok",0,0.00858257,5,12,36,1,5,0,0,0,"HOA: v1 States: 5 Start: 1 AP: 3 ""p1"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&1&2] 0 [0&!2] 2 [0&!1&2] 3 State: 2 [1&2] 0 [!2] 2 [!1&2] 3 State: 3 [1&!2] 0 [2] 3 [!1&!2] 4 State: 4 [1] 0 [!1] 4 --END--"
"((p0) & (X(!(p2)))) | ((!(p0)) & (X(p2)))","ltl3tela_det","ok",0,0.00663411,4,5,12,0,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 2 ""p0"" ""p2"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{4}"" [!1] 2 State: 1 ""{5}"" [1] 2 State: 2 ""{}"" [t] 2 State: 3 ""init"" [0] 0 [!0] 1 --END--"
"(p3) & (F(p0))","ltl3tela_det","ok",0,0.0063603,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [0&1] 0 [0&!1] 1 --END--"
"F(G(p1))","ltl3tela_det","ok",0,0.00759468,1,2,2,1,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 0 [!0] 0 {0} --END--"
